t,u,y
71.74000000,2.89896154,591.42864990
71.76000000,2.89896154,604.28576660
71.78000000,2.89896154,604.28576660
71.80000000,2.89896154,610.71435547
71.82000000,2.89896154,610.71435547
71.84000000,2.89896154,610.71435547
71.86000000,2.89896154,610.71435547
71.88000000,2.89896154,617.14288330
71.90000000,2.89896154,610.71435547
71.92000000,2.89896154,617.14288330
71.94000000,2.89896154,610.71435547
71.96000000,2.89896154,617.14288330
71.98000000,2.89896154,617.14288330
72.00000000,2.07637906,617.14288330
72.02000000,2.07637906,610.71435547
72.04000000,2.07637906,597.85717773
72.06000000,2.07637906,591.42864990
72.08000000,2.07637906,585.00006104
72.10000000,2.07637906,572.14288330
72.12000000,2.07637906,572.14288330
72.14000000,2.07637906,572.14288330
72.16000000,2.89896154,559.28576660
72.18000000,2.89896154,565.71429443
72.20000000,2.89896154,578.57147217
72.22000000,2.89896154,591.42864990
72.24000000,2.89896154,597.85717773
72.26000000,2.89896154,597.85717773
72.28000000,2.89896154,610.71435547
72.30000000,2.89896154,604.28576660
72.32000000,2.89896154,610.71435547
72.34000000,2.89896154,604.28576660
72.36000000,2.89896154,617.14288330
72.38000000,2.89896154,610.71435547
72.40000000,2.89896154,610.71435547
72.42000000,2.89896154,617.14288330
72.44000000,2.89896154,610.71435547
72.46000000,2.89896154,610.71435547
72.48000000,2.89896154,610.71435547
72.50000000,2.89896154,617.14288330
72.52000000,2.89896154,610.71435547
72.54000000,2.89896154,610.71435547
72.56000000,2.89896154,617.14288330
72.58000000,2.89896154,617.14288330
72.60000000,2.89896154,617.14288330
72.62000000,2.89896154,617.14288330
72.64000000,2.89896154,617.14288330
72.66000000,2.89896154,623.57147217
72.68000000,2.89896154,617.14288330
72.70000000,2.89896154,617.14288330
72.72000000,2.89896154,623.57147217
72.74000000,2.89896154,623.57147217
72.76000000,2.89896154,623.57147217
72.78000000,2.89896154,623.57147217
72.80000000,2.89896154,623.57147217
72.82000000,2.89896154,623.57147217
72.84000000,2.89896154,630.00006104
72.86000000,2.89896154,623.57147217
72.88000000,2.89896154,623.57147217
72.90000000,2.89896154,630.00006104
72.92000000,2.89896154,623.57147217
72.94000000,2.89896154,623.57147217
72.96000000,2.07637906,630.00006104
72.98000000,2.07637906,617.14288330
73.00000000,2.07637906,610.71435547
73.02000000,2.07637906,597.85717773
73.04000000,2.07637906,591.42864990
73.06000000,2.07637906,578.57147217
73.08000000,2.07637906,572.14288330
73.10000000,2.07637906,572.14288330
73.12000000,2.89896154,572.14288330
73.14000000,2.89896154,565.71429443
73.16000000,2.89896154,585.00006104
73.18000000,2.89896154,591.42864990
73.20000000,2.89896154,597.85717773
73.22000000,2.89896154,604.28576660
73.24000000,2.89896154,604.28576660
73.26000000,2.89896154,610.71435547
73.28000000,2.07637906,610.71435547
73.30000000,2.07637906,604.28576660
73.32000000,2.07637906,597.85717773
73.34000000,2.07637906,591.42864990
73.36000000,2.07637906,578.57147217
73.38000000,2.07637906,578.57147217
73.40000000,2.07637906,565.71429443
73.42000000,2.07637906,572.14288330
73.44000000,2.89896154,565.71429443
73.46000000,2.89896154,565.71429443
73.48000000,2.89896154,578.57147217
73.50000000,2.89896154,591.42864990
73.52000000,2.89896154,591.42864990
73.54000000,2.89896154,597.85717773
73.56000000,2.89896154,604.28576660
73.58000000,2.89896154,604.28576660
73.60000000,2.89896154,610.71435547
73.62000000,2.89896154,604.28576660
73.64000000,2.89896154,610.71435547
73.66000000,2.89896154,610.71435547
73.68000000,2.89896154,610.71435547
73.70000000,2.89896154,610.71435547
73.72000000,2.89896154,610.71435547
73.74000000,2.89896154,617.14288330
73.76000000,2.89896154,610.71435547
73.78000000,2.89896154,610.71435547
73.80000000,2.89896154,617.14288330
73.82000000,2.89896154,610.71435547
73.84000000,2.89896154,617.14288330
73.86000000,2.89896154,617.14288330
73.88000000,2.89896154,617.14288330
73.90000000,2.89896154,617.14288330
73.92000000,2.07637906,623.57147217
73.94000000,2.07637906,610.71435547
73.96000000,2.07637906,604.28576660
73.98000000,2.07637906,591.42864990
74.00000000,2.07637906,585.00006104
74.02000000,2.07637906,578.57147217
74.04000000,2.07637906,572.14288330
74.06000000,2.07637906,565.71429443
74.08000000,2.07637906,565.71429443
74.10000000,2.07637906,565.71429443
74.12000000,2.07637906,559.28576660
74.14000000,2.07637906,559.28576660
74.16000000,2.07637906,559.28576660
74.18000000,2.07637906,559.28576660
74.20000000,2.07637906,552.85717773
74.22000000,2.07637906,559.28576660
74.24000000,2.07637906,552.85717773
74.26000000,2.07637906,552.85717773
74.28000000,2.07637906,552.85717773
74.30000000,2.07637906,559.28576660
74.32000000,2.07637906,552.85717773
74.34000000,2.07637906,552.85717773
74.36000000,2.07637906,552.85717773
74.38000000,2.07637906,559.28576660
74.40000000,2.89896154,552.85717773
74.42000000,2.89896154,559.28576660
74.44000000,2.89896154,572.14288330
74.46000000,2.89896154,585.00006104
74.48000000,2.89896154,591.42864990
74.50000000,2.89896154,597.85717773
74.52000000,2.89896154,604.28576660
74.54000000,2.89896154,604.28576660
74.56000000,2.07637906,604.28576660
74.58000000,2.07637906,604.28576660
74.60000000,2.07637906,591.42864990
74.62000000,2.07637906,585.00006104
74.64000000,2.07637906,578.57147217
74.66000000,2.07637906,572.14288330
74.68000000,2.07637906,572.14288330
74.70000000,2.07637906,559.28576660
74.72000000,2.89896154,565.71429443
74.74000000,2.89896154,559.28576660
74.76000000,2.89896154,572.14288330
74.78000000,2.89896154,591.42864990
74.80000000,2.89896154,591.42864990
74.82000000,2.89896154,604.28576660
74.84000000,2.89896154,604.28576660
74.86000000,2.89896154,604.28576660
74.88000000,2.89896154,610.71435547
74.90000000,2.89896154,610.71435547
74.92000000,2.89896154,610.71435547
74.94000000,2.89896154,617.14288330
74.96000000,2.89896154,617.14288330
74.98000000,2.89896154,610.71435547
75.00000000,2.89896154,617.14288330
75.02000000,2.89896154,617.14288330
75.04000000,2.89896154,617.14288330
75.06000000,2.89896154,617.14288330
75.08000000,2.89896154,610.71435547
75.10000000,2.89896154,617.14288330
75.12000000,2.89896154,617.14288330
75.14000000,2.89896154,617.14288330
75.16000000,2.89896154,610.71435547
75.18000000,2.89896154,617.14288330
75.20000000,2.07637906,617.14288330
75.22000000,2.07637906,610.71435547
75.24000000,2.07637906,604.28576660
75.26000000,2.07637906,591.42864990
75.28000000,2.07637906,585.00006104
75.30000000,2.07637906,578.57147217
75.32000000,2.07637906,578.57147217
75.34000000,2.07637906,572.14288330
75.36000000,2.07637906,565.71429443
75.38000000,2.07637906,565.71429443
75.40000000,2.07637906,565.71429443
75.42000000,2.07637906,559.28576660
75.44000000,2.07637906,565.71429443
75.46000000,2.07637906,559.28576660
75.48000000,2.07637906,565.71429443
75.50000000,2.07637906,559.28576660
75.52000000,2.89896154,559.28576660
75.54000000,2.89896154,559.28576660
75.56000000,2.89896154,572.14288330
75.58000000,2.89896154,585.00006104
75.60000000,2.89896154,597.85717773
75.62000000,2.89896154,597.85717773
75.64000000,2.89896154,604.28576660
75.66000000,2.89896154,604.28576660
75.68000000,2.07637906,604.28576660
75.70000000,2.07637906,604.28576660
75.72000000,2.07637906,591.42864990
75.74000000,2.07637906,591.42864990
75.76000000,2.07637906,578.57147217
75.78000000,2.07637906,578.57147217
75.80000000,2.07637906,572.14288330
75.82000000,2.07637906,565.71429443
75.84000000,2.07637906,565.71429443
75.86000000,2.07637906,565.71429443
75.88000000,2.07637906,559.28576660
75.90000000,2.07637906,565.71429443
75.92000000,2.07637906,559.28576660
75.94000000,2.07637906,559.28576660
75.96000000,2.07637906,565.71429443
75.98000000,2.07637906,559.28576660
76.00000000,2.07637906,559.28576660
76.02000000,2.07637906,559.28576660
76.04000000,2.07637906,559.28576660
76.06000000,2.07637906,559.28576660
76.08000000,2.07637906,559.28576660
76.10000000,2.07637906,559.28576660
76.12000000,2.07637906,559.28576660
76.14000000,2.07637906,552.85717773
76.16000000,2.07637906,559.28576660
76.18000000,2.07637906,552.85717773
76.20000000,2.07637906,559.28576660
76.22000000,2.07637906,552.85717773
76.24000000,2.07637906,559.28576660
76.26000000,2.07637906,552.85717773
76.28000000,2.07637906,565.71429443
76.30000000,2.07637906,559.28576660
76.32000000,2.89896154,559.28576660
76.34000000,2.89896154,565.71429443
76.36000000,2.89896154,578.57147217
76.38000000,2.89896154,591.42864990
76.40000000,2.89896154,591.42864990
76.42000000,2.89896154,604.28576660
76.44000000,2.89896154,604.28576660
76.46000000,2.89896154,604.28576660
76.48000000,2.89896154,610.71435547
76.50000000,2.89896154,610.71435547
76.52000000,2.89896154,610.71435547
76.54000000,2.89896154,610.71435547
76.56000000,2.89896154,610.71435547
76.58000000,2.89896154,617.14288330
76.60000000,2.89896154,610.71435547
76.62000000,2.89896154,617.14288330
76.64000000,2.89896154,617.14288330
76.66000000,2.89896154,623.57147217
76.68000000,2.89896154,617.14288330
76.70000000,2.89896154,623.57147217
76.72000000,2.89896154,623.57147217
76.74000000,2.89896154,623.57147217
76.76000000,2.89896154,623.57147217
76.78000000,2.89896154,630.00006104
76.80000000,2.89896154,623.57147217
76.82000000,2.89896154,623.57147217
76.84000000,2.89896154,630.00006104
76.86000000,2.89896154,623.57147217
76.88000000,2.89896154,630.00006104
76.90000000,2.89896154,623.57147217
76.92000000,2.89896154,630.00006104
76.94000000,2.89896154,623.57147217
76.96000000,2.89896154,623.57147217
76.98000000,2.89896154,630.00006104
77.00000000,2.89896154,630.00006104
77.02000000,2.89896154,623.57147217
77.04000000,2.89896154,630.00006104
77.06000000,2.89896154,630.00006104
77.08000000,2.89896154,630.00006104
77.10000000,2.89896154,630.00006104
77.12000000,2.07637906,630.00006104
77.14000000,2.07637906,623.57147217
77.16000000,2.07637906,617.14288330
77.18000000,2.07637906,604.28576660
77.20000000,2.07637906,597.85717773
77.22000000,2.07637906,585.00006104
77.24000000,2.07637906,578.57147217
77.26000000,2.07637906,578.57147217
77.28000000,2.89896154,572.14288330
77.30000000,2.89896154,578.57147217
77.32000000,2.89896154,585.00006104
77.34000000,2.89896154,597.85717773
77.36000000,2.89896154,597.85717773
77.38000000,2.89896154,604.28576660
77.40000000,2.89896154,610.71435547
77.42000000,2.89896154,610.71435547
77.44000000,2.89896154,610.71435547
77.46000000,2.89896154,617.14288330
77.48000000,2.89896154,617.14288330
77.50000000,2.89896154,617.14288330
77.52000000,2.89896154,617.14288330
77.54000000,2.89896154,623.57147217
77.56000000,2.89896154,617.14288330
77.58000000,2.89896154,623.57147217
77.60000000,2.07637906,623.57147217
77.62000000,2.07637906,617.14288330
77.64000000,2.07637906,610.71435547
77.66000000,2.07637906,597.85717773
77.68000000,2.07637906,591.42864990
77.70000000,2.07637906,585.00006104
77.72000000,2.07637906,578.57147217
77.74000000,2.07637906,572.14288330
77.76000000,2.89896154,572.14288330
77.78000000,2.89896154,565.71429443
77.80000000,2.89896154,578.57147217
77.82000000,2.89896154,597.85717773
77.84000000,2.89896154,597.85717773
77.86000000,2.89896154,604.28576660
77.88000000,2.89896154,604.28576660
77.90000000,2.89896154,610.71435547
77.92000000,2.07637906,610.71435547
77.94000000,2.07637906,604.28576660
77.96000000,2.07637906,597.85717773
77.98000000,2.07637906,585.00006104
78.00000000,2.07637906,578.57147217
78.02000000,2.07637906,572.14288330
78.04000000,2.07637906,565.71429443
78.06000000,2.07637906,565.71429443
78.08000000,2.89896154,559.28576660
78.10000000,2.89896154,565.71429443
78.12000000,2.89896154,578.57147217
78.14000000,2.89896154,585.00006104
78.16000000,2.89896154,591.42864990
78.18000000,2.89896154,604.28576660
78.20000000,2.89896154,604.28576660
78.22000000,2.89896154,604.28576660
78.24000000,2.07637906,610.71435547
78.26000000,2.07637906,604.28576660
78.28000000,2.07637906,591.42864990
78.30000000,2.07637906,591.42864990
78.32000000,2.07637906,578.57147217
78.34000000,2.07637906,578.57147217
78.36000000,2.07637906,565.71429443
78.38000000,2.07637906,572.14288330
78.40000000,2.89896154,559.28576660
78.42000000,2.89896154,565.71429443
78.44000000,2.89896154,578.57147217
78.46000000,2.89896154,591.42864990
78.48000000,2.89896154,597.85717773
78.50000000,2.89896154,597.85717773
78.52000000,2.89896154,604.28576660
78.54000000,2.89896154,604.28576660
78.56000000,2.07637906,604.28576660
78.58000000,2.07637906,604.28576660
78.60000000,2.07637906,591.42864990
78.62000000,2.07637906,591.42864990
78.64000000,2.07637906,578.57147217
78.66000000,2.07637906,572.14288330
78.68000000,2.07637906,565.71429443
78.70000000,2.07637906,565.71429443
78.72000000,2.07637906,565.71429443
78.74000000,2.07637906,559.28576660
78.76000000,2.07637906,565.71429443
78.78000000,2.07637906,559.28576660
78.80000000,2.07637906,559.28576660
78.82000000,2.07637906,552.85717773
78.84000000,2.07637906,559.28576660
78.86000000,2.07637906,552.85717773
78.88000000,2.07637906,559.28576660
78.90000000,2.07637906,559.28576660
78.92000000,2.07637906,559.28576660
78.94000000,2.07637906,559.28576660
78.96000000,2.07637906,559.28576660
78.98000000,2.07637906,559.28576660
79.00000000,2.07637906,559.28576660
79.02000000,2.07637906,559.28576660
79.04000000,2.89896154,559.28576660
79.06000000,2.89896154,559.28576660
79.08000000,2.89896154,578.57147217
79.10000000,2.89896154,585.00006104
79.12000000,2.89896154,591.42864990
79.14000000,2.89896154,597.85717773
79.16000000,2.89896154,604.28576660
79.18000000,2.89896154,604.28576660
79.20000000,2.07637906,610.71435547
79.22000000,2.07637906,604.28576660
79.24000000,2.07637906,591.42864990
79.26000000,2.07637906,591.42864990
79.28000000,2.07637906,578.57147217
79.30000000,2.07637906,572.14288330
79.32000000,2.07637906,572.14288330
79.34000000,2.07637906,565.71429443
79.36000000,2.89896154,559.28576660
79.38000000,2.89896154,572.14288330
79.40000000,2.89896154,578.57147217
79.42000000,2.89896154,585.00006104
79.44000000,2.89896154,597.85717773
79.46000000,2.89896154,597.85717773
79.48000000,2.89896154,597.85717773
79.50000000,2.89896154,610.71435547
79.52000000,2.89896154,604.28576660
79.54000000,2.89896154,610.71435547
79.56000000,2.89896154,610.71435547
79.58000000,2.89896154,604.28576660
79.60000000,2.89896154,610.71435547
79.62000000,2.89896154,604.28576660
79.64000000,2.89896154,610.71435547
79.66000000,2.89896154,610.71435547
79.68000000,2.89896154,617.14288330
79.70000000,2.89896154,610.71435547
79.72000000,2.89896154,610.71435547
79.74000000,2.89896154,617.14288330
79.76000000,2.89896154,610.71435547
79.78000000,2.89896154,610.71435547
79.80000000,2.89896154,617.14288330
79.82000000,2.89896154,610.71435547
79.84000000,2.89896154,610.71435547
79.86000000,2.89896154,610.71435547
79.88000000,2.89896154,610.71435547
79.90000000,2.89896154,617.14288330
79.92000000,2.89896154,610.71435547
79.94000000,2.89896154,617.14288330
79.96000000,2.89896154,610.71435547
79.98000000,2.89896154,617.14288330
80.00000000,2.07637906,617.14288330
80.02000000,2.07637906,617.14288330
80.04000000,2.07637906,604.28576660
80.06000000,2.07637906,591.42864990
80.08000000,2.07637906,585.00006104
80.10000000,2.07637906,578.57147217
80.12000000,2.07637906,572.14288330
80.14000000,2.07637906,572.14288330
80.16000000,2.89896154,565.71429443
80.18000000,2.89896154,572.14288330
80.20000000,2.89896154,585.00006104
80.22000000,2.89896154,591.42864990
80.24000000,2.89896154,597.85717773
80.26000000,2.89896154,610.71435547
80.28000000,2.89896154,610.71435547
80.30000000,2.89896154,610.71435547
80.32000000,2.89896154,610.71435547
80.34000000,2.89896154,610.71435547
80.36000000,2.89896154,610.71435547
80.38000000,2.89896154,610.71435547
80.40000000,2.89896154,610.71435547
80.42000000,2.89896154,610.71435547
80.44000000,2.89896154,610.71435547
80.46000000,2.89896154,617.14288330
80.48000000,2.07637906,610.71435547
80.50000000,2.07637906,610.71435547
80.52000000,2.07637906,604.28576660
80.54000000,2.07637906,585.00006104
80.56000000,2.07637906,585.00006104
80.58000000,2.07637906,578.57147217
80.60000000,2.07637906,572.14288330
80.62000000,2.07637906,565.71429443
80.64000000,2.07637906,565.71429443
80.66000000,2.07637906,559.28576660
80.68000000,2.07637906,565.71429443
80.70000000,2.07637906,559.28576660
80.72000000,2.07637906,559.28576660
80.74000000,2.07637906,559.28576660
80.76000000,2.07637906,559.28576660
80.78000000,2.07637906,559.28576660
80.80000000,2.89896154,559.28576660
80.82000000,2.89896154,559.28576660
80.84000000,2.89896154,578.57147217
80.86000000,2.89896154,585.00006104
80.88000000,2.89896154,591.42864990
80.90000000,2.89896154,597.85717773
80.92000000,2.89896154,604.28576660
80.94000000,2.89896154,604.28576660
80.96000000,2.89896154,604.28576660
80.98000000,2.89896154,604.28576660
81.00000000,2.89896154,604.28576660
81.02000000,2.89896154,604.28576660
81.04000000,2.89896154,604.28576660
81.06000000,2.89896154,604.28576660
81.08000000,2.89896154,604.28576660
81.10000000,2.89896154,604.28576660
81.12000000,2.89896154,610.71435547
81.14000000,2.89896154,604.28576660
81.16000000,2.89896154,610.71435547
81.18000000,2.89896154,604.28576660
81.20000000,2.89896154,604.28576660
81.22000000,2.89896154,610.71435547
81.24000000,2.89896154,610.71435547
81.26000000,2.89896154,610.71435547
81.28000000,2.07637906,610.71435547
81.30000000,2.07637906,604.28576660
81.32000000,2.07637906,597.85717773
81.34000000,2.07637906,585.00006104
81.36000000,2.07637906,585.00006104
81.38000000,2.07637906,572.14288330
81.40000000,2.07637906,572.14288330
81.42000000,2.07637906,565.71429443
81.44000000,2.07637906,565.71429443
81.46000000,2.07637906,565.71429443
81.48000000,2.07637906,559.28576660
81.50000000,2.07637906,559.28576660
81.52000000,2.07637906,559.28576660
81.54000000,2.07637906,559.28576660
81.56000000,2.07637906,559.28576660
81.58000000,2.07637906,559.28576660
81.60000000,2.89896154,559.28576660
81.62000000,2.89896154,559.28576660
81.64000000,2.89896154,572.14288330
81.66000000,2.89896154,585.00006104
81.68000000,2.89896154,591.42864990
81.70000000,2.89896154,597.85717773
81.72000000,2.89896154,597.85717773
81.74000000,2.89896154,604.28576660
81.76000000,2.89896154,610.71435547
81.78000000,2.89896154,604.28576660
81.80000000,2.89896154,610.71435547
81.82000000,2.89896154,604.28576660
81.84000000,2.89896154,610.71435547
